"drange","dlat","dlon_neg","dlon","D_to_Driftmier","D_to_Adrift_F35","D_to_Earl_Ross_Home","D_to_Ross_Cabin","minDist","District","LLNR","XREF","Aid_x0020_Name","Aid_x0020_Type","Position_x0020__x0028_Latitude_x0029_","Position_x0020__x0028_Longitude_x0029_","Characteristic","Both_x002F_Night_x002F_Day","Height","Range","Location","Structure","Remarks","RACN_x0020_Morse_x0020_Char"
"14","37.1817413888889","-122.393944166667","122.393944166667","45.9297014163499","45.8583313629682","2.10014148008185","10.0993370758006","2.10014148008185","11","320","","Pigeon Point Light","FD","37-10-54.269N","122-23-38.199W","Fl W 10s","Both","148","14","","Cylindrical::110","",""
"14","48.3919913888889","-124.736930555556","124.736930555556","49.1480130450931","49.1246559825555","13.3550708782739","2.20944396864684","2.20944396864684","13","760","16145","Cape Flattery Light","FD","48-23-31.169N","124-44-12.950W","Fl (2)W 20s","Night","112","14","","On skeleton tower.::9","",""
"14","34.0158377777778","-119.359558055556","119.359558055556","43.1463254660546","43.0599116626799","2.2991432905472","13.7031462819304","2.2991432905472","11","185","","Anacapa Island Light","FD","34-00-57.016N","119-21-34.409W","Fl (2)W 60s","Night","","14","","White cylindrical tower.::40","HORN: 1 blast ev 15s (2s bl), operates continuously.",""
"14","34.14517","-119.209963333333","119.209963333333","42.9829981083678","42.8970907354897","2.33258004240822","13.6171090553281","2.33258004240822","11","190","3585","Port Hueneme Light","FD","34-08-42.612N","119-12-35.868W","Fl (5)W 30s","Night","52","14","","White square tower on building.::48","Obscured from 296?? to 155??.  HORN: 1 blast ev 30s (3 sec blast). The sound signal can be activated by keying VHF-FM Ch. 81A 5 times within 10 seconds.::",""
"14","37.5364755555556","-122.519275555556","122.519275555556","46.0424809000277","45.9726793662151","2.45792808327496","9.74011229529442","2.45792808327496","11","335","","Point Montara Light","FD","37-32-11.312N","122-31-09.392W","Fl W 5s","Night","70","14","","White conical tower.::30","",""
"14","37.8072986111111","-122.362188055556","122.362188055556","45.8777721135583","45.8091399277786","2.6002112982254","9.47593290927341","2.6002112982254","11","4595","","Yerba Buena Island Light","FD","37-48-26.275N","122-21-43.877W","Oc W 4s","Night","95","14","","White octagonal tower.::95","Emergency light of reduced intensity when main light is extinguished.::HORN: 1 blast ev 30s (3s bl). ",""
"14","37.7928219444444","-122.510375","122.510375","46.0262810184561","45.9576005102225","2.6646106559436","9.48420049501889","2.6646106559436","11","365","4245","Mile Rocks Light","FD","37-47-34.159N","122-30-37.350W","Fl W 5s","Night","49","14","","On cylindrical structure with white and orange bands.::49","HORN: 1 blast ev 30s (2s bl), operates continuously. ::AIS MMSI: 993692039",""
"14","37.9632030555556","-122.433500555556","122.433500555556","45.945360092459","45.8774200802492","2.77100008143073","9.31689641539031","2.77100008143073","11","5865","","East Brother Light","FD","37-57-47.531N","122-26-00.602W","Fl W 5s","Night","61","14","","Buff square tower.::61","HORN: 1 blast ev 30s (3s bl), operates continuously from  Oct. 1 to Apr. 1.",""
"14","37.6991925","-123.001822222222","123.001822222222","46.520043370435","46.4510071387279","2.88854840882993","9.57384707958928","2.88854840882993","11","355","","Farallon Light","FD","37-41-57.093N","123-00-06.560W","Fl W 15s","Night","358","14","","White conical tower.::41","",""
"14","37.9956091666667","-123.023155","123.023155","46.5341789514898","46.4664304213156","3.12869806417846","9.27789165425817","3.12869806417846","11","385","","Point Reyes Light","FD","37-59-44.193N","123-01-23.358W","Fl W 5s","Night","265","14","","Cylindrical structure on top of square building.::37","HORN: 1 blast ev 30s (3s bl), operates continuously.",""
"14","33.708555","-118.251648333333","118.251648333333","42.0833116736668","41.994910274357","3.36836588185494","14.3157387092759","3.36836588185494","11","135","3110","Los Angeles Light","FD","33-42-30.798N","118-15-05.934W","Fl G 15s","Night","73","14","","White cylindrical tower with black stripes on white concrete block building.::73","Emergency light of reduced intensity when main light is extinguished.::HORN: 2 blasts ev 30s (2s bl-2s si-2s bl-24s si), operates continuously.",""
"14","33.72319","-118.186816666667","118.186816666667","42.0171585155773","41.9287873900563","3.41499228491287","14.322771825858","3.41499228491287","11","125","3012","Long Beach Light","FD","33-43-23.484N","118-11-12.540W","Fl W 5s","Night","50","14","","NG on a white building with columnar base.::42","HORN: 1 blast ev 30s (3s bl), operates continuously.",""
"14","38.9547575","-123.740599444444","123.740599444444","47.2412972690778","47.1777227898705","4.32606856908792","8.3662002449772","4.32606856908792","11","420","","Point Arena Light","FD","38-57-17.127N","123-44-26.158W","Fl W 15s","Night","155","14","","Light House::115","",""
"14","32.6650683333333","-117.242653333333","117.242653333333","41.2292310395451","41.1354086832385","4.79449113014168","15.6396082536383","4.79449113014168","11","5","","Point Loma Light","FD","32-39-54.246N","117-14-33.552W","Fl W 15s","Night","88","14","","Black house on white square pyramidal skeleton tower.::90","Emergency light of reduced intensity when main light is extinguished.::HORN: 1 blast ev 30s (3s bl). ",""
"14","41.0519047222222","-124.15144","124.15144","47.6973239446583","47.6427506303178","6.30529002985902","6.35791657980794","6.30529002985902","11","525","","Trinidad Head Light","FD","41-03-06.857N","124-09-05.184W","Oc W 4s","Night","193","14","","Light House::25","Light obscured northward of 140??.   ::HORN: 1 blast ev 30s (3s bl).",""
"14","54.2958333333333","-130.608888888889","130.608888888889","56.2364724754242","56.2307186896502","21.0325648144769","10.4790432182397","10.4790432182397","13","21770","","Lucy Islands Light","FD","54-17-45.000N","130-36-32.000W","Fl R 6s","Night","71","14","(C)","White octagonal tower.","Visible from 094.5?? to 351.5??. Emergency light.",""
"13","48.224655","-122.769429166667","122.769429166667","47.1853772574668","47.1629939391176","12.7882409013297","0.955205180496151","0.955205180496151","13","16400","","Point Partridge Light","FD","48-13-28.758N","122-46-09.945W","Fl W 5s","Night","105","13","","NB on skeleton tower.::20","",""
"13","48.3950833333333","-123.305166666667","123.305166666667","47.7441681827806","47.7220549394192","13.0381698428859","1.21885191532915","1.21885191532915","13","16265","","Trial Islands Light","FD","48-23-42.300N","123-18-18.600W","Fl G 5s","Night","93","13","(C)","White cylindrical tower.","",""
"13","37.8532144444444","-122.419193055556","122.419193055556","45.9336132401133","45.8651885602219","2.66849004916382","9.4274018793512","2.66849004916382","11","4335","","Point Blunt Light","FD","37-51-11.572N","122-25-09.095W","Fl G 5s","Night","60","13","","White square house.::60"," ::HORN: 1 blast ev 15s (2s bl).",""
"13","33.704805","-118.293988333333","118.293988333333","42.1257881003156","42.0373935218443","3.33506213186068","14.3058024522481","3.33506213186068","11","140","","Point Fermin Light","FD","33-42-17.298N","118-17-38.358W","Fl W 10s","Night","120","13","","On pile.::13","",""
"13","54.5683333333333","-130.706666666667","130.706666666667","56.405277526813","56.4004117565742","21.3198089572962","10.7351332185571","10.7351332185571","13","21820","","Green Island Light","FD","54-34-06.000N","130-42-24.000W","Fl W 5s","Night","63","13","(C)","White tower.","Emergency light. Year round.::Operates at night only.::Horn points 239??.::HORN: 1 blast ev 27s (3s bl).",""
"12","47.4506786111111","-122.382578611111","122.382578611111","46.6593287648001","46.6338513823858","11.9730655319799","0.484420279734083","0.484420279734083","13","16980","","Three Tree Point Light","FD","47-27-02.443N","122-22-57.283W","Fl W 2s","Night","28","12","","On basket on steel pile.::17","HORN: 1 blast ev 15s (2s bl). HORN is activated by keying the mic 5 times on VHF-FM Channel 83A (157.175MHz). HORN will operate for 30 minutes.",""
"11","49.17","-123.918333333333","123.918333333333","48.5023658444516","48.4830373522191","13.9146299348741","2.18696497511744","2.18696497511744","13","20460","","Gallows Point Light","FD","49-10-12.000N","123-55-06.000W","Iso W 2s","Night","24","11","(C)","White circular tower with red band at top.","",""
"10","47.5988483333333","-122.387906666667","122.387906666667","46.6917040835275","46.6668821452365","12.1209334397037","0.552208193555545","0.552208193555545","13","16910","","Duwamish Head Light","FD","47-35-55.854N","122-23-16.464W","Fl W 2.5s","Night","25","10","","NB on skeleton tower, on multi-pile structure.::25","Obscured from 324?? to 045??.",""
"10","48.5475833333333","-123.236861111111","123.236861111111","47.7075686274793","47.6861796995019","13.1770511389838","1.33852588990961","1.33852588990961","13","19710","","Kelp Reefs Light","FD","48-32-51.300N","123-14-12.700W","Q W","Night","35","10","(C)","White cylindrical tower.","",""
"10","49.0883333333333","-123.31","123.31","47.8904800595312","47.8713701942334","13.7224801331426","1.8784494587444","1.8784494587444","13","20470","","Roberts Bank Light","FD","49-05-18.000N","123-18-36.000W","Fl W 5s","Night","36","10","(C)","White circular tower with red band at top and a concrete building on 8-piles.","","N ( - . )"
"9","35.3628566666667","-120.869823333333","120.869823333333","44.5173932849222","44.4376322571935","0.275474980870421","12.0693657466395","0.275474980870421","11","240","3835","Morro Bay West Breakwater Light","FD","35-21-46.284N","120-52-11.364W","Fl W 4s","Night","36","9","","White column.::30","Light obscured from 176?? to 207??.::HORN: 1 blast ev 30s (3s bl), operates continuously.",""
"9","47.3881327777778","-122.374390277778","122.374390277778","46.639955259466","46.6142059140851","11.9099993446548","0.472868654885517","0.472868654885517","13","17070","","Robinson Point Light","FD","47-23-17.278N","122-22-27.805W","Fl (2)W 12s","Night","40","9","","On pedestal outside of cupola. White octagonal tower with red roof, attached to white square building.","HORN: 1 blast ev 30s (3s bl). HORN is activated by keying the mic 5 times on VHF-FM Channel 81A (157.075MHz). HORN will operate for 30 minutes.",""
"9","34.5770666666667","-120.647248333333","120.647248333333","44.366567239576","44.283250860011","1.06133005168384","12.8812192233149","1.06133005168384","11","210","","Point Arguello Light","FD","34-34-37.440N","120-38-50.094W","Fl W 15s","Night","97","9","","On single post.::15","",""
"9","48.4135","-123.393805555556","123.393805555556","47.8346983113583","47.8125866942945","13.0717646077857","1.27237747317949","1.27237747317949","13","16250","","Ogden Point Breakwater Light","FD","48-24-48.600N","123-23-37.700W","Q R","Night","40","9","(C)","White tower with red band around bottom.","",""
"9","48.3766944444444","-123.921083333333","123.921083333333","48.3445539446603","48.3218234082988","13.1396918081109","1.55113457515931","1.55113457515931","13","16195","","Sheringham Point Light (C)","FD","48-22-36.100N","123-55-15.900W","Fl G 15s","Night","64","9","","White hexagonal tower.","",""
"9","47.9048555555556","-124.647464166667","124.647464166667","48.969047075238","48.9436993808844","12.862171606298","1.92213235588018","1.92213235588018","13","745","16080","James Island Light","FD","47-54-17.480N","124-38-50.871W","Fl W 6s","Night","150","9","","White house.","Light is obscured from 068?? to 101?? and from 111?? to 293??.",""
"9","49.2583333333333","-123.278333333333","123.278333333333","47.8957353268549","47.8773912316427","13.8851665515976","2.03616102265224","2.03616102265224","13","20490","","Westerly Light","FD","49-15-30.000N","123-16-42.000W","Fl (3)W 12s","Night","26","9","(C)","White circular tower.","",""
"9","37.4940202777778","-122.484707777778","122.484707777778","46.0092780720281","45.9392864288877","2.40326124774372","9.78371407689951","2.40326124774372","11","4145","","Pillar Point Harbor Entrance Light","FD","37-29-38.473N","122-29-04.948W","Fl W 5s","Night","50","9","","White cylindrical structure.::50","Obscured from 355?? to 102??.::HORN: 1 blast ev 10s (1s bl), operates continuously.",""
"9","37.8201183333333","-122.499445","122.499445","46.0146607955387","45.9460988233308","2.68179966639402","9.45729871253065","2.68179966639402","11","4250","","Point Diablo Light","FD","37-49-12.426N","122-29-58.002W","Iso W 6s","Night","85","9","","White square house.","HORN: 1 blast ev 15s (2s bl), operates continuously.",""
"9","33.4873708333333","-119.030244166667","119.030244166667","42.883643174988","42.7946820246612","2.90222612046249","14.2990150441007","2.90222612046249","11","2675","","Santa Barbara Island Light","FD","33-29-14.535N","119-01-48.879W","Fl W 5s","Night","195","9","","On post.::18","Visible from 089?? to 353??, partially obscured by hills elsewhere.",""
"9","33.4786083333333","-118.605741666667","118.605741666667","42.4638003824819","42.3745561448245","3.22073821584777","14.4260857110023","3.22073821584777","11","2670","","Santa Catalina Island West End Light","FD","33-28-42.990N","118-36-20.670W","Fl W 6s","Night","76","9","","On post.","Visible from 336?? to 266??, partially obscured by hills elsewhere.",""
"9","33.4063272222222","-118.366499166667","118.366499166667","42.2360537672863","42.1463416919366","3.45184885201123","14.5667726537737","3.45184885201123","11","2625","","Long Point Light","FD","33-24-22.778N","118-21-59.397W","Fl W 6s","Night","71","9","","On post.::15","Obscured from 021?? to 070??.",""
"9","33.3019366666667","-118.317616666667","118.317616666667","42.2015075998151","42.1112924973006","3.55535487933796","14.6811301444644","3.55535487933796","11","2605","","Santa Catalina Island East End Light","FD","33-18-06.972N","118-19-03.420W","Fl W 6s","Night","212","9","","","Visible from 253?? to 068??, partially obscured by hills elsewhere.",""
"9","33.3883966666667","-117.59572","117.59572","41.4745425461358","41.3842821641474","4.09363883506445","14.8380375617134","4.09363883506445","11","80","","San Mateo Point Light","FD","33-23-18.228N","117-35-44.592W","Fl W 4s","Night","63","9","","NR on post.","",""
"9","32.68633","-117.232771666667","117.232771666667","41.2162158748212","41.1224842273973","4.78964798292416","15.6232921352001","4.78964798292416","11","1570","","Ballast Point Light B","FD","32-41-10.788N","117-13-57.978W","Fl W 4s","Night","16","9","","NG on platform on dolphin.","HORN: 1 blast ev 15s (2s bl).The sound signal can be activated by keying VHF-FM Ch. 81A 5 times within 10 seconds.",""
"9","41.7363922222222","-124.191023055556","124.191023055556","47.7715286474191","47.719901449282","6.92843168144112","5.69939152430452","5.69939152430452","11","550","8370","Crescent City Entrance Light","FD","41-44-11.012N","124-11-27.683W","Fl W 5s","Night","55","9","","On post::55","HORN: 1 blast ev 10s (1s bl), operates continuously.",""
"8","48.6887866666667","-123.237398611111","123.237398611111","47.7366246641982","47.7158492645464","13.3164441365315","1.4739017862748","1.4739017862748","13","19790","","Turn Point Light","FD","48-41-19.632N","123-14-14.635W","Fl W 2.5s","Night","44","8","","White concrete tower.","Light obscured from 260??30` to 357??.",""
"8","48.7889994444444","-122.971343611111","122.971343611111","47.4967685772927","47.4766752639746","13.3749749068131","1.52377848048487","1.52377848048487","13","19825","","Patos Island Light","FD","48-47-20.398N","122-58-16.837W","Fl W 6s","Night","52","8","","White square tower on building.","Red from 011.5?? to 059.5??, covers 6 fathom shoal.   Red from 097?? to 114??, covers Rosenfeld Rock.::",""
"8","48.783","-123.045833333333","123.045833333333","47.568416458816","47.5482276504919","13.379819858908","1.52641365976716","1.52641365976716","13","19810","","Saturna Island Sector Light","FD","48-46-58.800N","123-02-45.000W","F R","Night","85","8","(C)","On red square skeleton tower.","Red light visible from 156?? to 211.5??.",""
"8","36.9607033333333","-122.002185","122.002185","45.5474890883494","45.475082332094","1.68994709334428","10.3442325119675","1.68994709334428","11","300","4085","Santa Cruz West Breakwater Light","FD","36-57-38.532N","122-00-07.866W","Oc G 4s","Night","60","8","","White cylindrical structure.","HORN: 1 blast ev 30s (3s bl).",""
"8","34.4048233333333","-119.68785","119.68785","43.4297926539668","43.3452831295195","1.79648329982435","13.2454657401388","1.79648329982435","11","3750","","Santa Barbara Harbor Breakwater Light","FD","34-24-17.364N","119-41-16.260W","Fl W 2.5s","Night","35","8","","NG on pile.","HORN: 2 blasts ev 20s (2s bl-2s si-2s bl-14s si).   The sound signal can be activated upon request to the Santa Barbara Harbor Patrol.",""
"8","33.8973816666667","-120.118964166667","120.118964166667","43.9143251400546","43.8277689221767","1.90751542088703","13.6466990649725","1.90751542088703","11","2755","","South Point Light","FD","33-53-50.574N","120-07-08.271W","Fl W 6s","Night","530","8","","Small white house.","Visible from 272?? to 115??, partially obscured by hills elsewhere.",""
"8","48.3849313888889","-124.59977","124.59977","49.0120444215263","48.9887722177537","13.3112806828612","2.08861280970026","2.08861280970026","13","16155","","Waadah Island Light","FD","48-23-05.753N","124-35-59.172W","Fl W 4s","Night","63","8","","NR on concrete tower.","",""
"8","37.8254472222222","-122.478271944444","122.478271944444","45.9933607990106","45.9248200715503","2.67512559372802","9.45274324363229","2.67512559372802","11","4270","","Lime Point Light","FD","37-49-31.610N","122-28-41.779W","Fl W 4s","Night","15","8","","On post.","",""
"8","39.061255","-120.113928333333","120.113928333333","43.6147044477165","43.5516556632601","3.64020026201367","8.64872066822028","3.64020026201367","11","8405","","Sugar Pine Point Light","FD","39-03-40.518N","120-06-50.142W","Fl W 4s","Night","15","8","","NR on post.","",""
"8","39.4276788888889","-123.805618888889","123.805618888889","47.3084671152694","47.2469287020546","4.7445279998592","7.90397891081375","4.7445279998592","11","8116","","Noyo River Entrance Small Boat Warning Light","FD","39-25-39.644N","123-48-20.228W","Q Y","Both","15","8","","NR labeled ROUGH BAR on tower.::","Lights flash when seas exceed eight feet in height.  Lights extinguished for lesser sea conditions, but with no guarantee that bar is safe.",""
"8","32.7241766666667","-117.213168333333","117.213168333333","41.1910809528788","41.0975095651936","4.78292386279569","15.5950191810203","4.78292386279569","11","1700","","Harbor Island Light","FD","32-43-27.036N","117-12-47.406W","Fl W 4s","Both","56","8","","On top of red roofed building.","",""
"7","47.1405194444444","-122.907269444444","122.907269444444","47.1206599325513","47.0933819382431","11.7353371589347","0.150778367782198","0.150778367782198","13","17400","","Dofflemyer Point Light","FD","47-08-25.870N","122-54-26.170W","Fl W 4s","Night","30","7","","On white concrete tower.","",""
"7","47.2616666666667","-122.436466666667","122.436466666667","46.6784010079566","46.6520370828747","11.7913190731489","0.396317462692327","0.396317462692327","13","17125","","Thea Foss Waterway Light","FD","47-15-42.000N","122-26-11.280W","Fl W 6s","Night","23","7","","On multi-pile structure.","",""
